Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ
1,29,NOR,Bryan Bresee,DT,21,,0,0,0,,,,,,,,,,,,,,,,,,Clemson
1,30,PHI,Nolan Smith,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
1,31,KAN,Felix Anudike-Uzomah,DE,21,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.
2,32,PIT,Joey Porter Jr.,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.
2,33,TEN,Will Levis,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Kentucky
2,34,DET,Sam LaPorta,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Iowa
2,35,LVR,Michael Mayer,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame
2,36,LAR,Steve Avila,C,23,,0,0,0,,,,,,,,,,,,,,,,,,TCU
2,37,SEA,Derick Hall,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Auburn
2,38,ATL,Matthew Bergeron,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Syracuse
2,39,CAR,Jonathan Mingo,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi
2,40,NOR,Isaiah Foskey,DL,22,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame
2,41,ARI,BJ Ojulari,DE,21,,0,0,0,,,,,,,,,,,,,,,,,,LSU
2,42,GNB,Luke Musgrave,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.
2,43,NYJ,Joe Tippmann,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Wisconsin
2,44,IND,Julius Brents,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.
2,45,DET,Brian Branch,DB,21,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
2,46,NWE,Keion White,DL,24,,0,0,0,,,,,,,,,,,,,,,,,,Georgia Tech
2,47,WAS,Jartavius Martin,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Illinois
2,48,TAM,Cody Mauch,T,24,,0,0,0,,,,,,,,,,,,,,,,,,North Dakota St.
2,49,PIT,Keeanu Benton,NT,22,,0,0,0,,,,,,,,,,,,,,,,,,Wisconsin
2,50,GNB,Jayden Reed,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.
2,51,MIA,Cam Smith,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina
2,52,SEA,Zach Charbonnet,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,UCLA
2,53,CHI,Gervon Dexter Sr.,DL,21,,0,0,0,,,,,,,,,,,,,,,,,,Florida
2,54,LAC,Tuli Tuipulotu,DL,21,,0,0,0,,,,,,,,,,,,,,,,,,USC
2,55,KAN,Rashee Rice,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,SMU
2,56,CHI,Tyrique Stevenson,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL)
2,57,NYG,John Michael Schmitz,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota
2,58,DAL,Luke Schoonmaker,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Michigan
2,59,BUF,O'Cyrus Torrence,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Florida
2,60,CIN,DJ Turner II,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Michigan
2,61,JAX,Brenton Strange,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.
2,62,HOU,Juice Scruggs,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.
2,63,DEN,Marvin Mims Jr.,WR,21,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma
3,64,CHI,Zacch Pickens,DL,23,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina
3,65,PHI,Tyler Steen,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
3,66,PHI,Sydney Brown,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Illinois
3,67,DEN,Drew Sanders,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas
3,68,DET,Hendon Hooker,QB,25,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee
3,69,HOU,Nathaniel Dell,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Houston
3,70,LVR,Byron Young,DL,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
3,71,NOR,Kendre Miller,RB,21,,0,0,0,,,,,,,,,,,,,,,,,,TCU
3,72,ARI,Garrett Williams,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Syracuse
3,73,NYG,Jalin Hyatt,WR,21,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee
3,74,CLE,Cedric Tillman,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee
3,75,ATL,Zach Harrison,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.
3,76,NWE,Marte Mapu,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Sacramento St.
3,77,LAR,Byron Young,LB,25,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee
3,78,GNB,Tucker Kraft,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,South Dakota St.
3,79,IND,Josh Downs,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina
3,80,CAR,DJ Johnson,OLB,24,,0,0,0,,,,,,,,,,,,,,,,,,Oregon
3,81,TEN,Tyjae Spears,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Tulane
3,82,TAM,YaYa Diaby,DL,24,,0,0,0,,,,,,,,,,,,,,,,,,Louisville
3,83,DEN,Riley Moss,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Iowa
3,84,MIA,Devon Achane,RB,21,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M
3,85,LAC,Daiyan Henley,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Washington St.
3,86,BAL,Trenton Simpson,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Clemson
3,87,SFO,Ji'Ayir Brown,SAF,,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.
3,88,JAX,Tank Bigsby,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Auburn
3,89,LAR,Kobie Turner,DT,24,,0,0,0,,,,,,,,,,,,,,,,,,Wake Forest
3,90,DAL,DeMarvion Overshown,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas
3,91,BUF,Dorian Williams,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Tulane
3,92,KAN,Wanya Morris,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma
3,93,PIT,Darnell Washington,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
3,94,ARI,Michael Wilson,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
3,95,CIN,Jordan Battle,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
3,96,DET,Brodric Martin,DT,24,,0,0,0,,,,,,,,,,,,,,,,,,Western Kentucky
3,97,WAS,Ricky Stromberg,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas
3,98,CLE,Siaki Ika,DL,22,,0,0,0,,,,,,,,,,,,,,,,,,Baylor
3,99,SFO,Jake Moody,K,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan
3,100,LVR,Tre Tucker,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Cincinnati
3,101,SFO,Cameron Latu,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
3,102,MIN,Mekhi Blackmon,CB,24,,0,0,0,,,,,,,,,,,,,,,,,,USC
4,103,NOR,Nick Saldiveri,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Old Dominion
4,104,LVR,Jakorian Bennett,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Maryland
4,105,PHI,Kelee Ringo,DB,21,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
4,106,IND,Blake Freeland,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,BYU
4,107,NWE,Jake Andrews,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Troy
4,108,SEA,Anthony Bradford,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,LSU
4,109,HOU,Dylan Horton,DL,23,,0,0,0,,,,,,,,,,,,,,,,,,TCU
4,110,IND,Adetomiwa Adebawore,DL,22,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern
4,111,CLE,Dawand Jones,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.
4,112,NWE,Chad Ryland,K,,,0,0,0,,,,,,,,,,,,,,,,,,Maryland
4,113,ATL,Clark Phillips III,CB,21,,0,0,0,,,,,,,,,,,,,,,,,,Utah
4,114,CAR,Chandler Zavala,G,24,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina St.
4,115,CHI,Roschon Johnson,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Texas
4,116,GNB,Colby Wooden,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Auburn
4,117,NWE,Sidy Sow,OL,25,,0,0,0,,,,,,,,,,,,,,,,,,East. Michigan
4,118,WAS,Braeden Daniels,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Utah
4,119,KAN,Chamarri Conner,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech
4,120,NYJ,Carter Warren,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh
4,121,JAX,Ventrell Miller,LB,24,,0,0,0,,,,,,,,,,,,,,,,,,Florida
4,122,ARI,Jon Gaines,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,UCLA
4,123,SEA,Cameron Young,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.
4,124,BAL,Tavius Robinson,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi
4,125,LAC,Derius Davis,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,TCU
4,126,CLE,Isaiah McGuire,DL,22,,0,0,0,,,,,,,,,,,,,,,,,,Missouri
4,127,NOR,Jake Haener,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.
4,128,LAR,Stetson Bennett,QB,25,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
4,129,DAL,Viliami Fehoko,DL,23,,0,0,0,,,,,,,,,,,,,,,,,,San Jose St.
4,130,JAX,Tyler Lacy,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma St.
4,131,CIN,Charlie Jones,WR,24,,0,0,0,,,,,,,,,,,,,,,,,,Purdue
4,132,PIT,Nick Herbig,OLB,21,,0,0,0,,,,,,,,,,,,,,,,,,Wisconsin
4,133,CHI,Tyler Scott,WR,21,,0,0,0,,,,,,,,,,,,,,,,,,Cincinnati
4,134,MIN,Jay Ward,SAF,23,,0,0,0,,,,,,,,,,,,,,,,,,LSU
4,135,LVR,Aidan O'Connell,QB,25,,0,0,0,,,,,,,,,,,,,,,,,,Purdue
5,136,JAX,Yasir Abdullah,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Louisville
5,137,WAS,K.J. Henry,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Clemson
5,138,IND,Darius Rush,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina
5,139,ARI,Clayton Tune,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Houston
5,140,CLE,Dorian Thompson-Robinson,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,UCLA
5,141,MIN,Jaquelin Roy,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,LSU
5,142,CLE,Cameron Mitchell,DB,21,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern
5,143,NYJ,Israel Abanikanda,RB,20,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh
5,144,NWE,Atonio Mafi,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,UCLA
5,145,CAR,Jammie Robinson,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.
5,146,NOR,Jordan Howden,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota
5,147,TEN,Josh Whyle,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Cincinnati
5,148,CHI,Noah Sewell,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oregon
5,149,GNB,Sean Clifford,QB,25,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.
5,150,BUF,Justin Shorter,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Florida
5,151,SEA,Mike Morris,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Michigan
5,152,DET,Colby Sorsdal,OL,,,0,0,0,,,,,,,,,,,,,,,,,,William & Mary
5,153,TAM,SirVocea Dennis,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh
5,154,SEA,Olusegun Oluwatimi,C,24,,0,0,0,,,,,,,,,,,,,,,,,,Michigan
5,155,SFO,Darrell Luter Jr.,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,South Alabama
5,156,LAC,Jordan McFadden,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Clemson
5,157,BAL,Kyu Blu Kelly,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
5,158,IND,Daniel Scott,SAF,24,,0,0,0,,,,,,,,,,,,,,,,,,California
5,159,GNB,Dontayvion Wicks,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Virginia
5,160,JAX,Antonio Johnson,DB,21,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M
5,161,LAR,Nick Hampton,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Appalachian St.
5,162,IND,Will Mallory,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL)
5,163,CIN,Chase Brown,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Illinois
5,164,MIN,Jaren Hall,QB,25,,0,0,0,,,,,,,,,,,,,,,,,,BYU
5,165,CHI,Terell Smith,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota
5,166,KAN,BJ Thompson,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,S.F. Austin
5,167,HOU,Henry To'oTo'o,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
5,168,ARI,Owen Pappoe,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Auburn
5,169,DAL,Asim Richards,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina
5,170,LVR,Christopher Smith II,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
5,171,TAM,Payne Durham,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Purdue
5,172,NYG,Eric Gray,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma
5,173,SFO,Robert Beal,OLB,24,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
5,174,LAR,Warren McClendon Jr.,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
5,175,LAR,Davis Allen,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Clemson
5,176,IND,Evan Hull,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern
5,177,LAR,Puka Nacua,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,BYU
6,178,DAL,Eric Scott,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Southern Miss
6,179,GNB,Karl Brooks,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Bowling Green
6,180,ARI,Kei'Trel Clark,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Louisville
6,181,TAM,Josh Hayes,CB,,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.
6,182,LAR,Tre'Vius Hodges-Tomlinson,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,TCU
6,183,DEN,JL Skinner,SAF,22,,0,0,0,,,,,,,,,,,,,,,,,,Boise St.
6,184,NYJ,Zaire Barnes,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Western Michigan
6,185,JAX,Parker Washington,WR,21,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.
6,186,TEN,Jaelyn Duncan,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Maryland
6,187,NWE,Kayshon Boutte,WR,21,,0,0,0,,,,,,,,,,,,,,,,,,LSU
6,188,PHI,Tanner McKee,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
6,189,LAR,Ochaun Mathis,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska
6,190,CLE,Luke Wypler,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.
6,191,TAM,Trey Palmer,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska
6,192,NWE,Bryce Baringer,P,24,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.
6,193,WAS,Chris Rodriguez,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Kentucky
6,194,KAN,Keondre Coburn,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas
6,195,NOR,A.T. Perry,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Wake Forest
6,196,TAM,Jose Ramirez,DL,24,,0,0,0,,,,,,,,,,,,,,,,,,East. Michigan
6,197,MIA,Elijah Higgins,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
6,198,SEA,Jerrick Reed,SAF,,,0,0,0,,,,,,,,,,,,,,,,,,New Mexico
6,199,BAL,Malaesala Aumavae-Laulu,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,Oregon
6,200,LAC,Scott Matlock,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Boise St.
6,201,HOU,Jarrett Patterson,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame
6,202,JAX,Christian Braswell,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers
6,203,LVR,Amari Burney,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Florida
6,204,NYJ,Jarrick Bernard-Converse,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,LSU
6,205,HOU,Xavier Hutchinson,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Iowa St.
6,206,CIN,Andrei Iosivas,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Princeton
6,207,GNB,Anders Carlson,K,,,0,0,0,,,,,,,,,,,,,,,,,,Auburn
6,208,JAX,Erick Hallett,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh
6,209,NYG,Tre Hawkins,CB,,,0,0,0,,,,,,,,,,,,,,,,,,Old Dominion
6,210,NWE,Demario Douglas,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Liberty
6,211,IND,Titus Leo,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Wagner
6,212,DAL,Deuce Vaughn,RB,21,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.
6,213,ARI,Dante Stills,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,West Virginia
6,214,NWE,Ameer Speed,CB,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.
6,215,LAR,Zach Evans,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi
6,216,SFO,Dee Winters,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,TCU
6,217,CIN,Brad Robbins,P,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan
7,218,CHI,Travis Bell,DL,,,0,0,0,,,,,,,,,,,,,,,,,,Kennesaw St.
7,219,DET,Antoine Green,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina
7,220,NYJ,Zack Kuntz,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Old Dominion
7,221,IND,Jaylon Jones,DB,21,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M
7,222,MIN,DeWayne McBride,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Ala-Birmingham
7,223,LAR,Ethan Evans,P,,,0,0,0,,,,,,,,,,,,,,,,,,Wingate
7,224,ATL,DeMarcco Hellams,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
7,225,ATL,Jovaughn Gwyn,OL,,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina
7,226,JAX,Cooper Hodges,OL,,,0,0,0,,,,,,,,,,,,,,,,,,Appalachian St.
7,227,JAX,Raymond Vohasek,DT,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina
7,228,TEN,Colton Dowell,WR,,,0,0,0,,,,,,,,,,,,,,,,,,UT Martin
7,229,BAL,Andrew Vorhees,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,USC
7,230,BUF,Nick Broeker,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi
7,231,LVR,Nesta Jade Silvera,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.
7,232,GNB,Carrington Valentine,DB,21,,0,0,0,,,,,,,,,,,,,,,,,,Kentucky
7,233,WAS,Andre Jones,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Louisiana
7,234,LAR,Jason Taylor,SAF,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma St.
7,235,GNB,Lew Nichols,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Central Michigan
7,236,IND,Jake Witt,OL,,,0,0,0,,,,,,,,,,,,,,,,,,Northern Michigan
7,237,SEA,Kenny McIntosh,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
7,238,MIA,Ryan Hayes,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan
7,239,LAC,Max Duggan,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,TCU
7,240,JAX,Derek Parish,DL,24,,0,0,0,,,,,,,,,,,,,,,,,,Houston
7,241,PIT,Cory Trice Jr.,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Purdue
7,242,GNB,Anthony Johnson Jr.,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Iowa St.
7,243,NYG,Jordon Riley,DL,,,0,0,0,,,,,,,,,,,,,,,,,,Oregon
7,244,DAL,Jalen Brooks,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina
7,245,NWE,Isaiah Bolden,CB,,,0,0,0,,,,,,,,,,,,,,,,,,Jackson St.
7,246,CIN,DJ Ivey,CB,,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL)
7,247,SFO,Brayden Willis,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma
7,248,HOU,Brandon Hill,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh
7,249,PHI,Moro Ojomo,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Texas
7,250,KAN,Nic Jones,CB,21,,0,0,0,,,,,,,,,,,,,,,,,,Ball St.
7,251,PIT,Spencer Anderson,OL,,,0,0,0,,,,,,,,,,,,,,,,,,Maryland
7,252,BUF,Alex Austin,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.
7,253,SFO,Ronnie Bell,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan
7,254,NYG,Gervarrius Owens,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Houston
7,255,SFO,Jalen Graham,SAF,,,0,0,0,,,,,,,,,,,,,,,,,,Purdue
7,256,GNB,Grant Dubose,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Charlotte
7,257,DEN,Alex Forsyth,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,Oregon
7,258,CHI,Kendall Williamson,SAF,,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
7,259,LAR,Desjuan Johnson,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Toledo
