Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ
3,91,CLE,Anthony Schwartz,WR,21,2022,0,0,0,2,2,25,0,0,0,0,0,10,96,1,14,186,1,3,,,Auburn
3,92,TEN,Monty Rice,LB,22,2022,0,0,0,5,5,23,0,0,0,0,0,0,0,0,0,0,0,56,,,Georgia
3,93,BUF,Spencer Brown,OL,23,2022,0,0,1,15,15,27,0,0,0,0,0,0,0,0,0,0,0,1,,,Northern Iowa
3,94,BAL,Ben Cleveland,OL,23,2022,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia
3,95,TAM,Robert Hainsey,OL,23,2022,0,0,1,7,7,26,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame
3,96,NWE,Ronnie Perkins,DE,21,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma
3,97,LAC,Tre' McKitty,TE,22,2022,0,0,0,1,1,28,0,0,0,0,0,0,0,0,16,117,0,2,,,Georgia
3,98,DEN,Quinn Meinerz,C,22,2022,0,0,1,8,8,28,0,0,0,0,0,0,0,0,0,0,0,1,,,Wisconsin–Whitewater
3,99,DAL,Nahshon Wright,DB,22,2022,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,24,1,,Oregon St.
3,100,TEN,Elijah Molden,DB,22,2022,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,47,1,,Washington
3,101,DET,Ifeatu Melifonwu,DB,22,2022,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,21,,0.5,Syracuse
3,102,SFO,Ambry Thomas,DB,21,2022,0,0,0,3,3,27,0,0,0,0,0,0,0,0,0,0,0,26,1,,Michigan
3,103,LAR,Ernest Jones,LB,21,2022,0,0,1,9,9,32,0,0,0,0,0,0,0,0,0,0,0,102,3,1,South Carolina
3,104,BAL,Brandon Stephens,CB,23,2022,0,0,1,7,7,32,0,0,0,0,0,0,0,0,0,0,0,80,,0.5,SMU
3,105,DEN,Baron Browning,LB,22,2022,0,0,0,11,11,28,0,0,0,0,0,0,0,0,0,0,0,46,1,5,Ohio St.
4,106,JAX,Jay Tufele,DL,22,2022,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,7,,,USC
4,107,NYJ,Michael Carter,RB,22,2022,0,0,2,10,10,30,0,0,0,0,0,261,1041,7,77,613,0,1,,,North Carolina
4,108,ATL,Darren Hall,CB,21,2022,0,0,1,4,4,31,0,0,0,0,0,0,0,0,0,0,0,50,,1,San Diego St.
4,109,TEN,Dez Fitzpatrick,WR,23,2022,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,49,1,1,,,Louisville
4,110,CLE,James Hudson,OL,22,2022,0,0,0,4,4,29,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati
4,111,CIN,Cameron Sample,DE,21,2022,0,0,0,3,3,30,0,0,0,0,0,0,0,0,0,0,0,26,,3.5,Tulane
4,112,DET,Amon-Ra St. Brown,WR,21,2022,0,1,1,21,21,33,0,0,0,0,0,16,156,1,196,2073,11,1,,,USC
4,113,DET,Derrick Barnes,DE,22,2022,0,0,0,5,5,32,0,0,0,0,0,0,0,0,0,0,0,69,,3,Purdue
4,114,ATL,Drew Dalman,C,22,2022,0,0,1,8,8,34,0,0,0,0,0,0,0,0,0,0,0,1,,,Stanford
4,115,DAL,Jabril Cox,LB,23,2022,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,5,,,LSU
4,116,NYG,Elerson Smith,DL,23,2022,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,3,,,Northern Iowa
4,117,LAR,Bobby Brown,DL,21,2022,0,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,0,5,,,Texas A&M
4,118,LAC,Chris Rumph,DE,22,2022,0,0,0,2,2,31,0,0,0,0,0,0,0,0,0,0,0,15,,3,Duke
4,119,MIN,Kene Nwangwu,RB,23,2022,0,0,0,3,3,28,0,0,0,0,0,22,75,0,6,30,0,3,,,Iowa St.
4,120,NWE,Rhamondre Stevenson,RB,23,2022,0,0,0,14,14,29,0,0,0,0,0,343,1646,10,83,544,1,3,,,Oklahoma
4,121,JAX,Jordan Smith,OLB,23,2021,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,Ala-Birmingham
4,122,CIN,Tyler Shelvin,DT,23,2022,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,LSU
4,123,PHI,Zech McPhearson,DB,23,2022,0,0,0,2,2,33,0,0,0,0,0,0,0,0,0,0,0,19,,1,Texas Tech
4,124,WAS,John Bates,TE,23,2022,0,0,0,3,3,33,0,0,0,0,0,0,0,0,34,357,2,2,,,Boise St.
4,125,MIN,Camryn Bynum,CB,23,2022,0,0,1,8,8,31,0,0,0,0,0,0,0,0,0,0,0,69,3,1,California
4,126,CAR,Chuba Hubbard,RB,22,2022,0,0,0,9,9,32,0,0,0,0,0,267,1078,7,39,345,1,4,,,Oklahoma St.
4,127,IND,Kylen Granson,TE,23,2022,0,0,0,3,3,30,0,0,0,0,0,1,0,0,42,408,0,3,,,SMU
4,128,PIT,Dan Moore,OL,22,2022,0,0,2,15,15,33,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M
4,129,TAM,Jaelon Darden,WR,22,2022,0,0,0,0,0,23,0,0,0,0,0,2,13,0,8,69,0,,,,North Texas
4,130,LAR,Robert Rochell,DB,23,2022,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,16,1,,Central Arkansas
4,131,BAL,Tylan Wallace,WR,22,2022,0,0,0,0,0,26,0,0,0,0,0,0,0,0,6,56,0,5,,,Oklahoma St.
4,132,CLE,Tommy Togiai,DT,21,2022,0,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,12,,1,Ohio St.
4,133,NOR,Ian Book,QB,23,2021,0,0,0,0,0,1,12,20,135,0,2,3,6,0,0,0,0,,,,Notre Dame
4,134,MIN,Janarius Robinson,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.
4,135,TEN,Rashad Weaver,DL,23,2022,0,0,0,4,4,18,0,0,0,0,0,0,0,0,0,0,0,18,,5.5,Pittsburgh
4,136,ARI,Marco Wilson,CB,22,2022,0,0,2,10,10,28,0,0,0,0,0,0,0,0,0,0,0,84,3,,Florida
4,137,SEA,Tre Brown,CB,23,2022,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,13,,,Oklahoma
4,138,DAL,Josh Ball,OL,23,2022,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,,,,Marshall
4,139,CIN,D'Ante Smith,T,23,2022,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,East Carolina
4,140,PIT,Buddy Johnson,LB,22,2021,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,,,Texas A&M
4,141,LAR,Jacob Harris,WR,24,2022,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,6,0,2,,,Central Florida
4,142,GNB,Royce Newman,G,24,2022,0,0,1,12,12,34,0,0,0,0,0,0,0,0,0,0,0,1,,,Mississippi
4,143,LVR,Tyree Gillespie,S,23,2022,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,1,,,Missouri
4,144,KAN,Joshua Kaindoh,DE,22,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.
5,145,JAX,Luke Farrell,TE,23,2022,0,0,0,0,0,32,0,0,0,0,0,0,0,0,11,96,0,1,,,Ohio St.
5,146,NYJ,Jamien Sherwood,DB,21,2022,0,0,0,2,2,22,0,0,0,0,0,0,0,0,0,0,0,20,,0.5,Auburn
5,147,HOU,Brevin Jordan,TE,21,2022,0,0,0,2,2,20,0,0,0,0,0,0,0,0,34,306,3,1,,,Miami (FL)
5,148,ATL,Ta'Quon Graham,DL,22,2022,0,0,1,6,6,24,0,0,0,0,0,0,0,0,0,0,0,23,,,Texas
5,149,CIN,Evan McPherson,K,22,2022,0,0,1,7,7,32,0,0,0,0,0,0,0,0,0,0,0,1,,,Florida
5,150,PHI,Kenneth Gainwell,RB,22,2022,0,0,0,9,9,33,0,0,0,0,0,121,531,9,56,422,1,,,,Memphis
5,151,CHI,Larry Borom,OL,22,2022,0,0,1,8,8,23,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri
5,152,DEN,Caden Sterns,DB,21,2022,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,36,4,2,Texas
5,153,CLE,Tony Fields,LB,22,2022,0,0,0,5,5,27,0,0,0,0,0,0,0,0,0,0,0,31,1,,West Virginia
5,154,NYJ,Michael Carter,S,22,2022,0,0,0,6,6,32,0,0,0,0,0,0,0,0,0,0,0,95,2,1,Duke
5,155,SFO,Jaylon Moore,T,23,2022,0,0,0,4,4,24,0,0,0,0,0,0,0,0,0,0,0,,,,Western Michigan
5,156,PIT,Isaiahh Loudermilk,DE,23,2022,0,0,0,4,4,26,0,0,0,0,0,0,0,0,0,0,0,20,,1,Wisconsin
5,157,MIN,Ihmir Smith-Marsette,WR,22,2022,0,0,0,1,1,16,0,0,0,0,0,1,-1,0,6,131,2,,,,Iowa
5,158,CAR,Daviyon Nixon,DT,22,2022,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,4,,0.5,Iowa
5,159,LAC,Brenden Jaimes,OL,22,2022,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska
5,160,BAL,Shaun Wade,CB,22,2022,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,2,,,Ohio St.
5,161,BUF,Tommy Doyle,OL,23,2022,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (OH)
5,162,KAN,Noah Gray,TE,22,2022,0,0,0,3,3,33,0,0,0,0,0,1,1,1,35,335,2,1,,,Duke
5,163,WAS,Darrick Forrest,S,22,2022,0,0,1,5,5,25,0,0,0,0,0,0,0,0,0,0,0,60,4,,Cincinnati
5,164,DEN,Jamar Johnson,DB,21,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana
5,165,IND,Shawn Davis,DB,22,2021,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Florida
5,166,CAR,Keith Taylor,DB,22,2022,0,0,0,4,4,34,0,0,0,0,0,0,0,0,0,0,0,55,,,Washington
5,167,LVR,Nate Hobbs,CB,22,2022,0,0,1,6,6,27,0,0,0,0,0,0,0,0,0,0,0,108,1,2,Illinois
5,168,MIN,Zach Davidson,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Central Missouri St.
5,169,CLE,Richard LeCounte,DB,22,2022,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,2,,,Georgia
5,170,HOU,Garret Wallow,LB,22,2022,0,0,0,4,4,30,0,0,0,0,0,0,0,0,0,0,0,21,,1,TCU
5,171,BAL,Daelin Hayes,DL,23,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame
5,172,SFO,Deommodore Lenoir,CB,21,2022,0,0,1,6,6,30,0,0,0,0,0,0,0,0,0,0,0,66,1,1,Oregon
5,173,GNB,Tedarrell Slaton,DL,23,2022,0,0,0,3,3,34,0,0,0,0,0,0,0,0,0,0,0,29,,1,Florida
5,174,LAR,Earnest Brown IV,DE,22,2022,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,3,,,Northwestern
5,175,NYJ,Jason Pinnock,CB,22,2022,0,0,0,3,1,26,0,0,0,0,0,0,0,0,0,0,0,44,,1.5,Pittsburgh
5,176,TAM,K.J. Britt,LB,22,2022,0,0,0,2,2,29,0,0,0,0,0,0,0,0,0,0,0,12,,,Auburn
5,177,NWE,Cameron McGrone,LB,21,2022,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,Michigan
5,178,GNB,Shemar Jean-Charles,DB,23,2022,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,7,,,Appalachian St.
5,179,DAL,Simi Fehoko,WR,23,2022,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,24,0,,,,Stanford
5,180,SFO,Talanoa Hufanga,S,22,2022,1,1,1,15,15,32,0,0,0,0,0,0,0,0,0,0,0,90,4,2,USC
5,181,KAN,Cornell Powell,WR,23,2022,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Clemson
5,182,ATL,Adetokunbo Ogundeji,DL,22,2022,0,0,2,10,10,32,0,0,0,0,0,0,0,0,0,0,0,37,,3,Notre Dame
5,183,ATL,Avery Williams,CB,23,2022,0,0,0,2,2,32,0,0,0,0,0,22,109,1,13,61,0,11,,,Boise St.
5,184,BAL,Ben Mason,FB,22,,0,0,0,,,,,,,,,,,,,,,,,,Michigan
6,185,LAC,Nick Niemann,LB,23,2022,0,0,0,2,2,34,0,0,0,0,0,0,0,0,0,0,0,15,1,,Iowa
6,186,NYJ,Hamsah Nasirildeen,DB,22,2022,0,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,0,5,,,Florida St.
6,187,ATL,Frank Darby,WR,23,2022,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,29,0,,,,Arizona St.
6,188,NWE,Joshuah Bledsoe,S,22,2022,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri
6,189,PHI,Marlon Tuipulotu,DL,22,2022,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,9,,1,USC
6,190,CIN,Trey Hill,OL,21,2022,0,0,0,3,3,24,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia
6,191,PHI,Tarron Jackson,DE,23,2022,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,11,,1,Coastal Carolina
6,192,DAL,Quinton Bohanna,DT,22,2022,0,0,1,7,7,27,0,0,0,0,0,0,0,0,0,0,0,10,,,Kentucky
6,193,CAR,Deonte Brown,OL,23,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama
6,194,SFO,Elijah Mitchell,RB,23,2022,0,0,0,9,9,16,0,0,0,0,0,252,1242,7,22,144,1,,,,Louisiana
6,195,HOU,Roy Lopez,DL,24,2022,0,0,2,13,13,33,0,0,0,0,0,0,0,0,0,0,0,40,,2,Arizona
6,196,NYG,Gary Brightwell,RB,22,2022,0,0,0,1,1,30,0,0,0,0,0,32,145,1,6,45,0,2,,,Arizona
6,197,NWE,William Sherman,OL,22,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado
6,198,LAC,Larry Rountree,RB,22,2022,0,0,0,1,1,16,0,0,0,0,0,49,106,1,3,13,0,,,,Missouri
6,199,MIN,Jaylen Twyman,DL,22,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh
6,200,NYJ,Brandin Echols,CB,23,2022,0,0,1,5,5,27,0,0,0,0,0,0,0,0,0,0,0,56,2,,Kentucky
