Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ
3,87,NYG,Davis Webb,QB,22,2022,0,0,0,1,1,2,23,40,168,1,0,8,38,1,0,0,0,,,,California
3,88,OAK,Eddie Vanderdoes,DT,22,2019,0,0,1,5,5,19,0,0,0,0,0,0,0,0,0,0,0,18,,,UCLA
3,89,HOU,D'Onta Foreman,RB,21,2022,0,0,1,13,2,43,0,0,0,0,0,443,1901,10,23,265,2,,,,Texas
3,90,SEA,Shaquill Griffin,DB,22,2022,0,1,5,26,22,76,0,0,0,0,0,0,0,0,0,0,0,262,6,1,Central Florida
3,91,LAR,John Johnson,S,21,2022,0,0,5,26,16,86,0,0,0,0,0,0,0,0,0,0,0,342,12,1,Boston Col.
3,92,DAL,Jourdan Lewis,CB,22,2022,0,0,2,18,18,83,0,0,0,0,0,2,12,0,0,0,0,200,8,8.5,Michigan
3,93,GNB,Montravius Adams,DT,22,2022,0,0,1,11,4,72,0,0,0,0,0,0,0,0,0,0,0,41,,1.5,Auburn
3,94,PIT,Cameron Sutton,CB,22,2022,0,0,2,16,16,84,0,0,0,0,0,0,0,0,0,0,0,143,8,2,Tennessee
3,95,SEA,Lano Hill,S,21,2020,0,0,0,5,5,42,0,0,0,0,0,0,0,0,0,0,0,41,,,Michigan
3,96,DET,Kenny Golladay,WR,23,2022,0,1,4,27,23,73,0,0,0,0,0,2,17,0,226,3670,22,,,,Northern Illinois
3,97,MIA,Cordrea Tankersley,CB,23,2020,0,0,1,4,4,19,0,0,0,0,0,0,0,0,0,0,0,28,,,Clemson
3,98,ARI,Chad Williams,WR,22,2019,0,0,1,1,1,17,0,0,0,0,0,3,42,0,20,202,1,,,,Grambling St.
3,99,PHI,Rasul Douglas,CB,23,2022,0,0,2,19,7,89,0,0,0,0,0,0,0,0,0,0,0,266,14,1,West Virginia
3,100,TEN,Jonnu Smith,TE,22,2022,0,0,5,16,11,90,0,0,0,0,0,16,127,1,169,1841,17,,,,Florida International
3,101,DEN,Brendan Langley,CB,22,2018,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,6,,,Lamar
3,102,SEA,Nazair Jones,DT,22,2018,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,12,1,2,North Carolina
3,103,NOR,Trey Hendrickson,OLB,22,2022,0,2,3,34,11,76,0,0,0,0,0,0,0,0,0,0,0,90,,42,Florida Atlantic
3,104,SFO,C.J. Beathard,QB,23,2022,0,0,0,8,8,25,300,510,3537,18,14,56,231,4,0,0,0,,,,Iowa
3,105,PIT,James Conner,RB,22,2022,0,2,4,32,19,78,0,0,0,0,0,917,3836,44,207,1638,8,2,,,Pittsburgh
3,106,SEA,Amara Darboh,WR,23,2017,0,0,0,1,1,16,0,0,0,0,0,0,0,0,8,71,0,2,,,Michigan
3,107,TAM,Kendell Beckwith,ILB,22,2017,0,0,0,5,5,16,0,0,0,0,0,0,0,0,0,0,0,60,,1,LSU
4,108,GNB,Vince Biegel,LB,24,2021,0,0,1,5,1,43,0,0,0,0,0,0,0,0,0,0,0,42,1,2.5,Wisconsin
4,109,MIN,Jaleel Johnson,DT,23,2022,0,0,1,13,12,74,0,0,0,0,0,0,0,0,0,0,0,65,,6.5,Iowa
4,110,JAX,Dede Westbrook,WR,23,2021,0,0,1,14,13,55,0,1,0,0,0,14,125,0,170,1788,9,1,,,Oklahoma
4,111,SEA,Tedric Thompson,S,22,2021,0,0,2,9,8,38,0,0,0,0,0,0,0,0,0,0,0,63,3,,Colorado
4,112,CHI,Eddie Jackson,S,23,2022,1,2,6,42,42,88,0,0,0,0,0,0,0,0,0,0,0,323,14,2,Alabama
4,113,LAC,Rayshawn Jenkins,S,23,2022,0,0,4,22,12,92,0,0,0,0,0,0,0,0,0,0,0,244,8,2.5,Miami (FL)
4,114,WAS,Samaje Perine,RB,21,2022,0,0,1,15,5,76,0,0,0,0,0,401,1592,7,101,736,6,15,,,Oklahoma
4,115,ARI,Dorian Johnson,G,22,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh
4,116,CIN,Carl Lawson,OLB,22,2022,0,0,2,18,10,68,0,0,0,0,0,0,0,0,0,0,0,67,,27,Auburn
4,117,LAR,Josh Reynolds,WR,22,2022,0,0,2,19,10,90,0,0,0,0,0,8,36,0,180,2325,14,7,,,Texas A&M
4,118,PHI,Mack Hollins,WR,23,2022,0,0,1,12,3,82,1,1,4,0,0,4,40,0,113,1440,10,17,,,North Carolina
4,119,CHI,Tarik Cohen,RB,22,2020,1,1,2,21,21,51,2,3,22,2,0,264,1101,5,209,1575,9,1,,,North Carolina A&T
4,120,MIN,Ben Gedeon,ILB,22,2019,0,0,1,12,12,39,0,0,0,0,0,0,0,0,0,0,0,60,,,Michigan
4,121,SFO,Joe Williams,RB,24,,0,0,0,,,,,,,,,,,,,,,,,,Utah
4,122,BAL,Nico Siragusa,G,23,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.
4,123,WAS,Montae Nicholson,S,21,2019,0,0,1,10,10,35,0,0,0,0,0,0,0,0,0,0,0,92,3,,Michigan St.
4,124,DET,Jalen Reeves-Maybin,LB,22,2022,0,0,1,11,9,87,0,0,0,0,0,0,0,0,0,0,0,132,,0.5,Tennessee
4,125,LAR,Samson Ebukam,OLB,22,2022,0,0,5,31,20,96,0,0,0,0,0,0,0,0,0,0,0,137,1,23.5,East. Washington
4,126,CLE,Howard Wilson,CB,21,,0,0,0,,,,,,,,,,,,,,,,,,Houston
4,127,DET,Michael Roberts,TE,23,2018,0,0,0,1,1,23,0,0,0,0,0,0,0,0,13,146,3,,,,Toledo
4,128,CIN,Josh Malone,WR,21,2020,0,0,1,1,1,26,0,0,0,0,0,3,14,0,11,91,1,,,,Tennessee
4,129,OAK,David Sharpe,T,21,2021,0,0,0,4,3,37,0,0,0,0,0,0,0,0,0,0,0,,,,Florida
4,130,HOU,Julie'n Davenport,T,22,2021,0,0,2,16,10,60,0,0,0,0,0,0,0,0,0,0,0,,,,Bucknell
4,131,NWE,Deatrich Wise Jr.,DE,23,2022,0,0,2,30,30,95,0,0,0,0,0,0,0,0,0,0,0,139,,24.5,Arkansas
4,132,PHI,Donnel Pumphrey,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.
4,133,DAL,Ryan Switzer,WR,22,2019,0,0,0,3,1,41,0,0,0,0,0,10,26,0,50,321,1,,,,North Carolina
4,134,GNB,Jamaal Williams,RB,22,2022,0,0,3,31,19,90,0,0,0,0,0,915,3652,30,160,1191,8,7,,,BYU
4,135,PIT,Joshua Dobbs,QB,22,2022,0,0,0,1,0,8,50,85,456,2,3,14,75,0,0,0,0,,,,Tennessee
4,136,ATL,Sean Harlow,G,22,2022,0,0,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon St.
4,137,IND,Zach Banner,T,23,2021,0,0,0,2,,30,0,0,0,0,0,0,0,0,0,0,0,,,,USC
4,138,CIN,Ryan Glasgow,DT,23,2020,0,0,0,3,3,26,0,0,0,0,0,0,0,0,0,0,0,21,,,Michigan
4,139,KAN,Jehu Chesson,WR,23,2018,0,0,0,0,0,24,0,0,0,0,0,1,-4,0,3,25,0,6,,,Michigan
4,140,NYG,Wayne Gallman,RB,22,2021,0,0,1,12,11,61,0,0,0,0,0,366,1548,9,81,519,2,5,,,Clemson
4,141,NYJ,Chad Hansen,WR,22,2020,0,0,0,3,1,20,0,0,0,0,0,0,0,0,26,330,1,1,,,California
4,142,HOU,Carlos Watkins,DT,23,2022,0,0,1,19,9,69,0,0,0,0,0,0,0,0,0,0,0,68,1,5,Clemson
4,143,IND,Marlon Mack,RB,21,2022,0,0,2,20,19,55,0,0,0,0,0,583,2568,21,65,547,3,,,,South Florida
4,144,IND,Grover Stewart,DT,23,2022,0,0,4,28,28,96,0,0,0,0,0,0,0,0,0,0,0,141,,8.5,Albany State (GA)
5,145,DEN,Jake Butt,TE,22,2020,0,0,0,1,1,8,0,0,0,0,0,0,0,0,10,90,0,1,,,Michigan
5,146,SFO,George Kittle,TE,23,2022,1,4,5,42,42,82,0,0,0,0,0,11,69,0,395,5254,31,3,,,Iowa
5,147,CHI,Jordan Morgan,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Kutztown (PA)
5,148,JAX,Blair Brown,LB,23,2018,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,13,,0.5,Ohio
5,149,ATL,Damontae Kazee,CB,24,2022,0,0,3,19,12,78,0,0,0,0,0,0,0,0,0,0,0,183,14,,San Diego St.
5,150,NYJ,Jordan Leggett,TE,22,2018,0,0,0,1,1,15,0,0,0,0,0,0,0,0,14,114,1,,,,Clemson
5,151,LAC,Desmond King,S,22,2022,1,0,4,26,16,95,0,0,0,0,0,0,0,0,0,0,0,320,9,8.5,Iowa
5,152,CAR,Corn Elder,CB,22,2021,0,0,0,2,2,35,0,0,0,0,0,0,0,0,0,0,0,36,,,Miami (FL)
5,153,CIN,Jake Elliott,K,22,2022,0,1,1,17,,96,0,1,0,0,1,0,0,0,0,0,0,2,,,Memphis
5,154,WAS,Jeremy Sprinkle,TE,23,2021,0,0,2,2,2,76,0,0,0,0,0,0,0,0,37,332,3,8,,,Arkansas
5,155,TEN,Jayon Brown,LB,22,2022,0,0,3,26,23,74,0,0,0,0,0,0,0,0,0,0,0,280,4,9.5,UCLA
5,156,ATL,Brian Hill,RB,21,2021,0,0,0,9,8,48,0,0,0,0,0,209,982,3,38,313,1,7,,,Wyoming
5,157,ARI,Will Holden,T,23,2021,0,0,0,5,3,27,0,0,0,0,0,0,0,0,0,0,0,,,,Vanderbilt
5,158,IND,Nate Hairston,CB,23,2022,0,0,1,9,5,61,0,0,0,0,0,0,0,0,0,0,0,83,2,2,Temple
5,159,BAL,Jermaine Eluemunor,G,22,2022,0,0,1,16,3,70,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M
5,160,CLE,Roderick Johnson,T,21,2020,0,0,0,5,,29,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.
5,161,IND,Anthony Walker,LB,22,2022,0,0,4,27,22,73,0,0,0,0,0,0,0,0,0,0,0,305,3,4.5,Northwestern
5,162,TAM,Jeremy McNichols,RB,21,2021,0,0,0,5,,34,0,0,0,0,0,90,364,1,40,295,1,1,,,Boise St.
5,163,BUF,Matt Milano,LB,23,2022,1,1,4,50,50,85,0,0,0,0,0,0,0,0,0,0,0,313,8,10.5,Boston Col.
5,164,MIA,Isaac Asiata,G,24,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Utah
5,165,DET,Jamal Agnew,CB,22,2022,1,1,0,18,13,71,0,1,0,0,0,29,265,1,63,521,4,29,,,San Diego
5,166,PHI,Shelton Gibson,WR,23,2019,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,59,0,2,,,West Virginia
5,167,NYG,Avery Moss,DE,22,2019,0,0,1,4,2,22,0,0,0,0,0,0,0,0,0,0,0,22,,,Youngstown St.
5,168,OAK,Marquel Lee,LB,21,2021,0,0,1,9,9,45,0,0,0,0,0,0,0,0,0,0,0,71,,,Wake Forest
5,169,HOU,Treston Decoud,S,24,2018,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,6,,,Oregon St.
5,170,MIN,Rodney Adams,WR,22,2021,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,South Florida
5,171,BUF,Nathan Peterman,QB,23,2022,0,0,0,3,2,13,85,160,712,4,13,22,91,1,0,0,0,,,,Pittsburgh
5,172,DEN,Isaiah McKenzie,WR,22,2022,0,0,2,14,0,80,1,1,12,1,0,47,230,4,141,1345,11,4,,,Georgia
5,173,PIT,Brian Allen,DB,23,2021,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,4,,,Utah
5,174,ATL,Eric Saubert,TE,23,2022,0,0,0,1,0,74,0,0,0,0,0,0,0,0,33,280,2,9,,,Drake
5,175,GNB,DeAngelo Yancey,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Purdue
5,176,CIN,JJ Dielman,C,23,,0,0,0,,,,,,,,,,,,,,,,,,Utah
5,177,SFO,Trent Taylor,WR,23,2022,0,0,0,7,6,61,0,0,0,0,0,4,15,0,87,834,3,,,,Louisiana Tech
5,178,MIA,Davon Godchaux,DT,22,2022,0,0,4,32,14,86,0,0,0,0,0,0,0,0,0,0,0,157,,5.5,LSU
5,179,ARI,T.J. Logan,RB,23,2019,0,0,0,0,0,22,0,0,0,0,0,5,12,0,9,50,0,2,,,North Carolina
5,180,MIN,Danny Isidora,G,23,2021,0,0,0,4,3,31,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL)
5,181,NYJ,Dylan Donahue,DL,25,2017,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,,,West Georgia
5,182,GNB,Aaron Jones,RB,22,2022,0,1,5,51,51,86,0,0,0,0,0,1035,5284,43,242,1843,17,,,,Texas-El Paso
5,183,KAN,Ukeme Eligwe,LB,23,2018,0,0,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,9,,1,Georgia Southern
5,184,PHI,Nathan Gerry,S,22,2022,0,0,1,18,18,50,0,0,0,0,0,0,0,0,0,0,0,101,3,3.5,Nebraska
6,185,CLE,Caleb Brantley,DT,23,2019,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,13,,2,Florida
6,186,BAL,Chuck Clark,DB,22,2022,0,0,4,27,27,96,0,0,0,0,0,0,0,0,0,0,0,240,5,3.5,Virginia Tech
6,187,SEA,Michael Tyson,S,24,2018,0,0,0,1,,10,0,0,0,0,0,0,0,0,0,0,0,3,,,Cincinnati
6,188,NYJ,Elijah McGuire,RB,23,2018,0,0,0,6,6,24,0,0,0,0,0,180,591,4,36,370,2,,,,Louisiana
6,189,LAR,Tanzel Smart,DT,22,2022,0,0,0,4,4,37,0,0,0,0,0,0,0,0,0,0,0,15,,,Tulane
6,190,LAC,Sam Tevi,T,22,2020,0,0,3,23,23,58,0,0,0,0,0,0,0,0,0,0,0,,,,Utah
6,191,DAL,Xavier Woods,S,22,2022,0,0,5,27,16,92,0,0,0,0,0,0,0,0,0,0,0,297,8,1,Louisiana Tech
6,192,CAR,Alex Armah,FB,23,2022,0,0,0,0,0,70,0,0,0,0,0,26,56,3,9,30,1,4,,,West Georgia
6,193,CIN,Jordan Evans,LB,22,2021,0,0,0,9,9,65,0,0,0,0,0,0,0,0,0,0,0,81,2,3.5,Oklahoma
6,194,MIA,Vincent Taylor,DT,23,2021,0,0,0,5,2,40,0,0,0,0,0,0,0,0,0,0,0,42,,2,Oklahoma St.
6,195,BUF,Tanner Vallejo,LB,22,2022,0,0,0,7,1,82,0,0,0,0,0,0,0,0,0,0,0,75,,2.5,Boise St.
6,196,NOR,Al-Quadin Muhammad,DE,22,2022,0,0,1,17,0,84,0,0,0,0,0,0,0,0,0,0,0,103,,12,Miami (FL)
6,197,NYJ,Jeremy Clark,CB,23,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan
6,198,SFO,D.J. Jones,DT,22,2022,0,0,4,29,22,76,0,0,0,0,0,0,0,0,0,0,0,114,,9,Mississippi
6,199,WAS,Chase Roullier,C,24,2022,0,0,4,24,24,69,0,0,0,0,0,0,0,0,0,0,0,,,,Wyoming
6,200,NYG,Adam Bisnowaty,T,23,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh
6,201,MIN,Bucky Hodges,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech
