Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ
2,63,TAM,Carlton Davis,CB,21,2022,0,0,4,22,22,64,0,0,0,0,0,0,0,0,0,0,0,228,7,,Auburn
2,64,IND,Tyquan Lewis,DE,23,2022,0,0,0,10,10,48,0,0,0,0,0,0,0,0,0,0,0,49,1,9.5,Ohio St.
3,65,OAK,Brandon Parker,T,22,2021,0,0,2,14,14,54,0,0,0,0,0,0,0,0,0,0,0,2,,,North Carolina A&T
3,66,NYG,Lorenzo Carter,DE,22,2022,0,0,4,24,17,66,0,0,0,0,0,0,0,0,0,0,0,123,2,18.5,Georgia
3,67,CLE,Chad Thomas,DE,22,2019,0,0,0,5,5,20,0,0,0,0,0,0,0,0,0,0,0,17,,4,Miami (FL)
3,68,HOU,Justin Reid,S,21,2022,0,0,5,21,16,74,0,0,0,0,0,0,0,0,0,0,0,289,7,3,Stanford
3,69,NYG,B.J. Hill,DT,23,2022,0,0,3,20,8,80,0,0,0,0,0,0,0,0,0,0,0,121,,16,North Carolina St.
3,70,SFO,Fred Warner,OLB,21,2022,2,2,5,56,56,81,0,0,0,0,0,0,0,0,0,0,0,411,4,6.5,BYU
3,71,DEN,Royce Freeman,RB,22,2022,0,0,0,11,9,65,0,0,0,0,0,394,1473,8,85,519,1,4,,,Oregon
3,72,NYJ,Nathan Shepherd,DT,24,2022,0,0,0,8,8,73,0,0,0,0,0,0,0,0,0,0,0,52,,6,Fort Hays St.
3,73,MIA,Jerome Baker,OLB,21,2022,0,0,5,30,30,81,0,0,0,0,0,0,0,0,0,0,0,331,3,21,Ohio St.
3,74,WAS,Geron Christian,T,21,2022,0,0,0,9,5,48,0,0,0,0,0,0,0,0,0,0,0,1,,,Louisville
3,75,KAN,Derrick Nnadi,DT,22,2022,0,0,4,27,27,81,0,0,0,0,0,0,0,0,0,0,0,90,1,4,Florida St.
3,76,PIT,Mason Rudolph,QB,23,2021,0,0,1,5,5,17,236,384,2366,16,11,33,89,0,0,0,0,,,,Oklahoma St.
3,77,CIN,Sam Hubbard,DE,23,2022,0,0,4,30,30,75,0,0,0,0,0,0,0,0,0,0,0,173,,30.5,Ohio St.
3,78,CIN,Malik Jefferson,OLB,21,2021,0,0,0,3,1,35,0,0,0,0,0,0,0,0,0,0,0,9,,,Texas
3,79,SEA,Rasheem Green,DT,21,2022,0,0,2,16,13,69,0,0,0,0,0,0,0,0,0,0,0,83,,17,USC
3,80,HOU,Martinas Rankin,T,23,2020,0,0,0,7,3,23,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi St.
3,81,DAL,Michael Gallup,WR,22,2022,0,0,4,26,26,69,0,0,0,0,0,0,0,0,232,3326,19,1,,,Colorado St.
3,82,DET,Tracy Walker,S,23,2022,0,0,2,11,11,62,0,0,0,0,0,0,0,0,0,0,0,249,3,3,Louisiana
3,83,BAL,Orlando Brown Jr.,T,22,2022,0,4,5,52,28,81,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma
3,84,LAC,Justin Jones,DT,22,2022,0,0,4,22,15,68,0,0,0,0,0,0,0,0,0,0,0,91,,7.5,North Carolina St.
3,85,CAR,Rashaan Gaulden,CB,23,2020,0,0,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,14,,,Tennessee
3,86,BAL,Mark Andrews,TE,23,2022,1,3,1,39,39,77,0,0,0,0,0,4,8,0,336,4313,34,5,,,Oklahoma
3,87,OAK,Arden Key,DE,22,2022,0,0,1,10,6,71,0,0,0,0,0,0,0,0,0,0,0,61,,14,LSU
3,88,GNB,Oren Burks,ILB,23,2022,0,0,0,8,7,76,0,0,0,0,0,0,0,0,0,0,0,78,,1,Vanderbilt
3,89,LAR,Joseph Noteboom,T,23,2022,0,0,0,12,12,53,0,0,0,0,0,0,0,0,0,0,0,,,,TCU
3,90,ATL,Deadrin Senat,DT,24,2022,0,0,0,4,3,34,0,0,0,0,0,0,0,0,0,0,0,27,,1,South Florida
3,91,NOR,Tre'Quan Smith,WR,22,2022,0,0,3,15,15,66,0,0,0,0,0,1,3,0,131,1764,18,5,,,Central Florida
3,92,PIT,Chukwuma Okorafor,T,21,2022,0,0,3,23,23,63,0,0,0,0,0,0,0,0,0,0,0,,,,Western Michigan
3,93,JAX,Ronnie Harrison,S,21,2022,0,0,3,18,10,67,0,0,0,0,0,0,0,0,0,0,0,148,5,5.5,Alabama
3,94,TAM,Alex Cappa,T,23,2022,0,0,4,31,22,68,0,0,0,0,0,0,0,0,0,0,0,,,,Humboldt St.
3,95,SFO,Tarvarius Moore,S,22,2022,0,0,1,8,8,61,0,0,0,0,0,0,0,0,0,0,0,80,,,Southern Miss
3,96,BUF,Harrison Phillips,DT,22,2022,0,0,1,16,9,62,0,0,0,0,0,0,0,0,0,0,0,88,,3,Stanford
3,97,ARI,Mason Cole,C,22,2022,0,0,3,20,11,77,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan
3,98,HOU,Jordan Akins,TE,26,2022,0,0,1,14,14,73,0,0,0,0,0,2,7,0,151,1755,8,1,,,Central Florida
3,99,DEN,Isaac Yiadom,CB,22,2022,0,0,2,10,5,70,0,0,0,0,0,0,0,0,0,0,0,88,1,0.5,Boston Col.
3,100,KAN,Dorian O'Daniel,OLB,24,2021,0,0,0,5,5,58,0,0,0,0,0,0,0,0,0,0,0,37,,1,Clemson
4,101,CAR,Ian Thomas,TE,22,2022,0,0,2,7,7,82,0,0,0,0,0,0,0,0,111,999,4,2,,,Indiana
4,102,MIN,Jalyn Holmes,DE,22,2022,0,0,0,6,5,34,0,0,0,0,0,0,0,0,0,0,0,29,,1,Ohio St.
4,103,HOU,Keke Coutee,WR,21,2022,0,0,0,7,7,33,0,0,0,0,0,5,14,1,85,966,4,,,,Texas Tech
4,104,IND,Nyheim Hines,RB,21,2022,0,0,0,25,22,81,0,0,0,0,0,306,1202,10,240,1778,8,3,,,North Carolina St.
4,105,CLE,Antonio Callaway,WR,21,2020,0,0,1,5,5,25,0,0,0,0,0,2,7,0,53,695,5,,,,Florida
4,106,DEN,Josey Jewell,ILB,23,2022,0,0,3,23,23,62,0,0,0,0,0,0,0,0,0,0,0,203,2,6,Iowa
4,107,NYJ,Chris Herndon,TE,22,2021,0,0,2,6,6,49,0,0,0,0,0,0,0,0,75,836,8,,,,Miami (FL)
4,108,NYG,Kyle Lauletta,QB,23,2018,0,0,0,0,0,2,0,5,0,0,1,1,-2,0,0,0,0,,,,Richmond
4,109,WAS,Troy Apke,S,23,2022,0,0,1,6,6,52,0,0,0,0,0,0,0,0,0,0,0,49,1,,Penn St.
4,110,OAK,Nick Nelson,CB,21,2019,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,10,,,Wisconsin
4,111,LAR,Brian Allen,C,22,2022,0,0,2,16,16,45,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan St.
4,112,CIN,Mark Walton,RB,21,2019,0,0,0,3,1,21,0,0,0,0,0,67,235,0,20,130,0,4,,,Miami (FL)
4,113,DEN,DaeSean Hamilton,WR,23,2020,0,0,0,6,6,46,0,0,0,0,0,0,0,0,81,833,5,,,,Penn St.
4,114,DET,Da'Shawn Hand,DE,22,2022,0,0,1,7,7,31,0,0,0,0,0,0,0,0,0,0,0,39,,3,Alabama
4,115,CHI,Joel Iyiegbuniwe,LB,22,2022,0,0,0,5,4,65,0,0,0,0,0,0,0,0,0,0,0,26,,,Western Kentucky
4,116,DAL,Dorance Armstrong Jr.,DE,21,2022,0,0,0,14,14,76,0,0,0,0,0,0,0,0,0,0,0,81,,16,Kansas
4,117,TAM,Jordan Whitehead,S,21,2022,0,0,5,25,19,76,0,0,0,0,0,0,0,0,0,0,0,280,7,2,Pittsburgh
4,118,BAL,Anthony Averett,CB,23,2022,0,0,1,11,10,51,0,0,0,0,0,0,0,0,0,0,0,99,3,,Alabama
4,119,LAC,Kyzir White,S,22,2022,0,0,2,21,18,64,0,0,0,0,0,0,0,0,0,0,0,243,4,3,West Virginia
4,120,SEA,Will Dissly,TE,22,2022,0,0,3,9,9,56,0,0,0,0,0,1,7,0,110,1249,12,6,,,Washington
4,121,BUF,Taron Johnson,CB,22,2022,0,0,4,19,19,71,0,0,0,0,0,0,0,0,0,0,0,263,4,6,Weber St.
4,122,BAL,Kenny Young,LB,23,2022,0,0,1,18,5,63,0,0,0,0,0,0,0,0,0,0,0,127,1,5.5,UCLA
4,123,MIA,Durham Smythe,TE,23,2022,0,0,4,6,6,79,0,0,0,0,0,4,4,1,88,809,3,9,,,Notre Dame
4,124,KAN,Armani Watts,S,22,2021,0,0,0,3,3,53,0,0,0,0,0,0,0,0,0,0,0,42,,2,Texas A&M
4,125,PHI,Avonte Maddox,CB,22,2022,0,0,1,14,14,60,0,0,0,0,0,0,0,0,0,0,0,183,4,3,Pittsburgh
4,126,ATL,Ito Smith,RB,22,2021,0,0,0,6,6,36,0,0,0,0,0,176,693,7,55,314,0,,,,Southern Miss
4,127,NOR,Rick Leonard,T,21,2021,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.
4,128,SFO,Kentavius Street,DT,22,2022,0,0,0,6,4,52,0,0,0,0,0,0,0,0,0,0,0,37,,6.5,North Carolina St.
4,129,JAX,Will Richardson,T,22,2021,0,0,0,4,4,44,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina St.
4,130,PHI,Josh Sweat,DE,21,2022,0,1,2,21,21,71,0,0,0,0,0,0,0,0,0,0,0,91,1,28.5,Florida St.
4,131,MIA,Kalen Ballage,RB,22,2021,0,0,1,6,3,52,0,0,0,0,0,213,665,7,54,293,0,4,,,Arizona St.
4,132,BAL,Jaleel Scott,WR,23,2020,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,22,0,,,,New Mexico St.
4,133,GNB,J'Mon Moore,WR,23,2018,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,15,0,2,,,Missouri
4,134,ARI,Chase Edmonds,RB,22,2022,0,0,1,20,17,70,0,0,0,0,0,401,1796,11,144,1078,6,13,,,Fordham
4,135,LAR,John Franklin-Myers,DE,21,2022,0,0,2,18,2,64,0,0,0,0,0,0,0,0,0,0,0,47,1,16,S.F. Austin
4,136,CAR,Marquis Haynes,OLB,24,2022,0,0,0,7,7,64,0,0,0,0,0,0,0,0,0,0,0,50,,13,Mississippi
4,137,DAL,Dalton Schultz,TE,22,2022,0,0,3,18,18,75,0,0,0,0,0,0,0,0,211,2122,17,3,,,Stanford
5,138,GNB,Cole Madison,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Washington St.
5,139,NYG,R.J. McIntosh,DT,22,2019,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,10,,2,Miami (FL)
5,140,OAK,Maurice Hurst Jr.,DT,23,2021,0,0,1,9,9,42,0,0,0,0,0,0,0,0,0,0,0,53,1,8,Michigan
5,141,SEA,Shaquem Griffin,OLB,23,2020,0,0,0,4,4,46,0,0,0,0,0,0,0,0,0,0,0,17,,1,Central Florida
5,142,SFO,D.J. Reed,CB,21,2022,0,0,3,16,2,72,0,0,0,0,0,0,0,0,0,0,0,212,5,1,Kansas St.
5,143,NWE,Ja'Whaun Bentley,ILB,22,2022,0,0,3,28,28,65,0,0,0,0,0,0,0,0,0,0,0,218,2,5.5,Purdue
5,144,TAM,Justin Watson,WR,22,2022,0,0,0,5,2,57,0,0,0,0,0,0,0,0,38,573,4,16,,1,Pennsylvania
5,145,CHI,Bilal Nichols,DT,21,2022,0,0,4,29,23,77,0,0,0,0,0,0,0,0,0,0,0,93,1,12.5,Delaware
5,146,SEA,Tre Flowers,S,23,2022,0,0,2,18,15,73,0,0,0,0,0,0,0,0,0,0,0,206,4,2,Oklahoma St.
5,147,LAR,Micah Kiser,ILB,23,2021,0,0,0,8,6,36,0,0,0,0,0,0,0,0,0,0,0,55,,,Virginia
5,148,PIT,Marcus Allen,S,22,2022,0,0,0,6,6,48,0,0,0,0,0,1,4,0,0,0,0,34,,,Penn St.
5,149,SEA,Michael Dickson,P,22,2022,1,1,1,14,14,82,0,0,0,0,0,3,-9,0,0,0,0,1,,,Texas
5,150,CLE,Genard Avery,LB,23,2022,0,0,2,11,4,62,0,0,0,0,0,0,0,0,0,0,0,65,,8.5,Memphis
5,151,CIN,Davontae Harris,CB,23,2022,0,0,0,5,0,42,0,0,0,0,0,0,0,0,0,0,0,53,,,Illinois St.
5,152,TEN,Dane Cruikshank,CB,23,2022,0,0,0,4,4,52,0,0,0,0,0,0,0,0,1,66,1,46,1,,Arizona
5,153,DET,Tyrell Crosby,T,23,2020,0,0,1,11,11,38,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon
5,154,BUF,Siran Neal,CB,24,2022,0,0,0,5,5,80,0,0,0,0,0,0,0,0,1,13,0,76,,1,Jacksonville St.
5,155,LAC,Scott Quessenberry,C,23,2022,0,0,2,13,8,79,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA
5,156,DEN,Troy Fumagalli,TE,23,2020,0,0,0,1,1,19,0,0,0,0,0,0,0,0,14,118,2,1,,,Wisconsin
5,157,MIN,Tyler Conklin,TE,23,2022,0,0,2,12,8,81,0,0,0,0,0,2,3,0,151,1474,7,3,,,Central Michigan
5,158,CIN,Andrew Brown,DE,22,2022,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,13,,1,Virginia
5,159,IND,Daurice Fountain,WR,22,2021,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,23,0,1,,,Northern Iowa
5,160,LAR,Ogbonnia Okoronkwo,DE,23,2022,0,0,0,8,3,50,0,0,0,0,0,0,0,0,0,0,0,52,,9.5,Oklahoma
5,161,CAR,Jermaine Carter Jr.,LB,23,2022,0,0,2,15,14,72,0,0,0,0,0,0,0,0,0,0,0,96,,0.5,Maryland
5,162,BAL,Jordan Lasley,WR,21,,0,0,0,,,,,,,,,,,,,,,,,,UCLA
5,163,WAS,Tim Settle,DT,21,2022,0,0,0,7,4,78,0,0,0,0,0,0,0,0,0,0,0,45,,8,Virginia Tech
5,164,NOR,Natrell Jamerson,S,22,2020,0,0,0,1,,21,0,0,0,0,0,0,0,0,0,0,0,11,,,Wisconsin
5,165,PIT,Jaylen Samuels,TE,22,2021,0,0,0,7,7,45,4,5,35,0,1,136,468,1,85,564,4,1,,,North Carolina St.
5,166,BUF,Wyatt Teller,G,23,2022,0,2,4,29,2,66,0,0,0,0,0,0,0,0,1,-5,0,1,,,Virginia Tech
5,167,MIN,Daniel Carlson,K,23,2022,1,0,1,17,-1,78,0,0,0,0,0,0,0,0,0,0,0,2,,,Auburn
5,168,SEA,Jamarco Jones,T,22,2021,0,0,0,7,7,36,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.
5,169,IND,Jordan Wilkins,RB,24,2022,0,0,0,8,8,54,0,0,0,0,0,208,1009,4,41,262,0,4,,,Mississippi
5,170,CIN,Darius Phillips,CB,23,2022,0,0,1,7,7,56,0,0,0,0,0,0,0,0,0,0,0,60,5,,Western Michigan
5,171,DAL,Mike White,QB,23,2022,0,0,0,5,,8,191,307,2145,8,12,11,8,1,0,0,0,,,,Western Kentucky
5,172,GNB,JK Scott,P,22,2022,0,0,1,7,6,66,0,1,0,0,0,0,0,0,0,0,0,2,,,Alabama
5,173,OAK,Johnny Townsend,P,23,2021,0,0,0,2,2,21,0,0,0,0,0,1,42,0,0,0,0,1,,,Florida
5,174,GNB,Marquez Valdes-Scantling,WR,23,2022,0,0,4,24,18,76,0,0,0,0,0,9,48,0,165,2840,15,4,,,South Florida
6,175,CLE,Damion Ratley,WR,23,2020,0,0,0,4,3,31,0,0,0,0,0,0,0,0,29,407,1,1,,,Texas A&M
6,176,LAR,John Kelly,RB,21,2022,0,0,0,1,1,13,0,0,0,0,0,32,96,0,2,27,0,,,,Tennessee
6,177,HOU,Duke Ejiofor,DE,23,2018,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,6,,1,Wake Forest
6,178,NWE,Christian Sam,ILB,22,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.
6,179,NYJ,Parry Nickerson,CB,23,2021,0,0,0,2,1,25,0,0,0,0,0,0,0,0,0,0,0,23,,,Tulane
6,180,NYJ,Folorunso Fatukasi,DT,23,2022,0,0,2,16,11,59,0,0,0,0,0,0,0,0,0,0,0,74,,4.5,Connecticut
6,181,CHI,Kylie Fitts,DE,23,2021,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,9,,,Utah
6,182,ARI,Christian Campbell,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.
6,183,DEN,Sam Jones,G,22,2018,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.
6,184,SFO,Marcell Harris,S,24,2022,0,0,0,14,13,63,0,0,0,0,0,0,0,0,0,0,0,105,1,1,Florida
6,185,IND,Deon Cain,WR,22,2020,0,0,0,1,0,15,0,0,0,0,0,0,0,0,9,124,0,,,,Clemson
6,186,SEA,Jacob Martin,LB,22,2022,0,0,1,11,2,74,0,0,0,0,0,0,0,0,0,0,0,45,,16,Temple
6,187,BUF,Ray-Ray McCloud,WR,21,2022,0,0,0,6,0,65,0,0,0,0,0,12,162,1,78,633,1,3,,,Clemson
6,188,CLE,Simeon Thomas,CB,24,2019,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,5,,,Louisiana
6,189,NOR,Kamrin Moore,CB,21,2018,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.
6,190,BAL,DeShon Elliott,S,21,2022,0,0,2,14,10,42,0,0,0,0,0,0,0,0,0,0,0,149,2,3.5,Texas
6,191,LAC,Dylan Cantrell,WR,24,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech
6,192,LAR,Jamil Demby,T,22,2019,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,Maine
6,193,DAL,Chris Covington,LB,22,2019,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,,,Indiana
6,194,ATL,Russell Gage,WR,22,2022,0,0,0,20,17,74,1,2,39,1,0,6,21,0,244,2491,14,10,,,LSU
6,195,LAR,Sebastian Joseph-Day,DT,23,2022,0,0,2,26,18,55,0,0,0,0,0,0,0,0,0,0,0,110,1,8,Rutgers
6,196,KAN,Tremon Smith,WR,22,2022,0,0,0,6,1,66,0,0,0,0,0,1,7,0,0,0,0,40,2,,Central Arkansas
6,197,WAS,Shaun Dion Hamilton,LB,22,2020,0,0,0,8,8,46,0,0,0,0,0,0,0,0,0,0,0,70,1,2.5,Alabama
6,198,KAN,Kahlil McKenzie,DT,21,2021,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,5,,,Tennessee
6,199,TEN,Luke Falk,QB,23,2019,0,0,0,1,,3,47,73,416,0,3,0,0,0,0,0,0,,,,Washington St.
