Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ
1,31,TAM,Doug Martin,RB,23,2018,1,2,7,39,35,84,0,0,0,0,0,1322,5356,30,148,1207,2,,,,Boise St.
1,32,NYG,David Wilson,RB,21,2013,0,0,0,5,5,21,0,0,0,0,0,115,504,5,6,42,1,,,,Virginia Tech
2,33,STL,Brian Quick,WR,23,2018,0,0,0,11,10,84,0,0,0,0,0,0,0,0,114,1593,10,1,,,Appalachian St.
2,34,IND,Coby Fleener,TE,23,2017,0,0,4,25,18,87,0,0,0,0,0,1,2,1,255,3080,22,,1,,Stanford
2,35,BAL,Courtney Upshaw,LB,22,2017,0,0,3,27,24,90,0,0,0,0,0,0,0,0,0,0,0,131,,7,Alabama
2,36,DEN,Derek Wolfe,DT,22,2020,0,0,9,48,45,122,0,0,0,0,0,0,0,0,0,0,0,225,1,34,Cincinnati
2,37,CLE,Mitchell Schwartz,T,23,2020,1,0,8,75,18,134,0,0,0,0,0,0,0,0,0,0,0,,,,California
2,38,JAX,Andre Branch,LB,23,2018,0,0,3,22,9,95,0,0,0,0,0,0,0,0,0,0,0,125,,25.5,Clemson
2,39,STL,Jackrabbit Jenkins,DB,23,2022,0,1,10,51,22,144,0,0,0,0,0,0,0,0,0,0,0,493,27,2,North Alabama
2,40,CAR,Amini Silatolu,G,23,2018,0,0,1,18,18,54,0,0,0,0,0,0,0,0,0,0,0,,,,Midwestern St.
2,41,BUF,Cordy Glenn,G,22,2019,0,0,6,38,31,97,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia
2,42,MIA,Jonathan Martin,T,22,2014,0,0,2,14,10,38,0,0,0,0,0,0,0,0,0,0,0,,,,Stanford
2,43,NYJ,Stephen Hill,WR,21,2013,0,0,2,4,4,23,0,0,0,0,0,0,0,0,45,594,4,,,,Georgia Tech
2,44,KAN,Jeff Allen,T,22,2019,0,0,4,27,19,84,0,0,0,0,0,0,0,0,0,0,0,1,,,Illinois
2,45,CHI,Alshon Jeffery,WR,22,2020,0,1,8,48,33,109,0,0,0,0,0,23,140,1,475,6786,46,,,,South Carolina
2,46,PHI,Mychal Kendricks,LB,21,2020,0,0,7,38,32,104,0,0,0,0,0,0,0,0,0,0,0,404,4,19,California
2,47,SEA,Bobby Wagner,LB,22,2022,6,8,11,117,109,168,0,0,0,0,0,0,0,0,0,0,0,900,13,29.5,Utah St.
2,48,NWE,Tavon Wilson,DB,22,2021,0,0,2,19,5,133,0,0,0,0,0,1,7,0,0,0,0,304,8,5,Illinois
2,49,SDG,Kendall Reyes,DT,22,2016,0,0,3,22,22,76,0,0,0,0,0,0,0,0,0,0,0,96,1,14.5,Connecticut
2,50,STL,Isaiah Pead,RB,22,2016,0,0,0,1,1,30,0,0,0,0,0,27,100,0,15,100,0,3,,,Cincinnati
2,51,GNB,Jerel Worthy,DT,22,2018,0,0,0,4,3,40,0,0,0,0,0,0,0,0,0,0,0,19,,2.5,Michigan St.
2,52,TEN,Zach Brown,LB,22,2019,0,1,5,41,16,100,0,0,0,0,0,0,0,0,0,0,0,462,7,17.5,North Carolina
2,53,CIN,Devon Still,DT,23,2016,0,0,0,3,3,33,0,0,0,0,0,0,0,0,0,0,0,21,,0.5,Penn St.
2,54,DET,Ryan Broyles,WR,24,2014,0,0,0,3,3,21,0,0,0,0,0,0,0,0,32,420,2,,,,Oklahoma
2,55,ATL,Peter Konz,C,23,2014,0,0,2,16,16,39,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin
2,56,PIT,Mike Adams,T,22,2016,0,0,1,11,11,53,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.
2,57,DEN,Brock Osweiler,QB,21,2018,0,0,1,14,7,49,697,1165,7418,37,31,92,266,4,1,-14,0,,,,Arizona St.
2,58,TAM,Lavonte David,LB,22,2022,1,1,11,83,83,166,0,0,0,0,0,0,0,0,0,0,0,949,12,29,Nebraska
2,59,PHI,Vinny Curry,DE,24,2022,0,0,1,22,19,134,0,0,0,0,0,0,0,0,0,0,0,150,,32.5,Marshall
2,60,BAL,Kelechi Osemele,T,23,2020,1,2,6,47,20,101,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa St.
2,61,SFO,LaMichael James,RB,22,2015,0,0,0,2,2,18,0,0,0,0,0,44,193,0,5,45,0,,,,Oregon
2,62,GNB,Casey Hayward,DB,22,2022,0,2,7,49,7,152,0,0,0,0,0,0,0,0,0,0,0,376,25,,Vanderbilt
2,63,NYG,Rueben Randle,WR,21,2015,0,0,2,21,21,64,0,0,0,0,0,0,0,0,188,2644,20,,,,LSU
3,64,IND,Dwayne Allen,TE,22,2018,0,0,4,12,11,86,0,0,0,0,0,4,6,0,139,1564,20,3,,,Clemson
3,65,STL,Trumaine Johnson,DB,22,2019,0,0,5,30,24,102,0,0,0,0,0,0,0,0,0,0,0,339,23,,Montana
3,66,MIN,Josh Robinson,DB,21,2019,0,0,1,10,9,93,0,0,0,0,0,0,0,0,0,0,0,162,5,,Central Florida
3,67,DEN,Ronnie Hillman,RB,20,2016,0,0,1,17,15,56,0,0,0,0,0,494,1976,12,74,524,1,,,,San Diego St.
3,68,HOU,DeVier Posey,WR,22,2014,0,0,0,2,2,26,0,0,0,0,0,1,-3,0,22,272,0,2,,,Ohio St.
3,69,BUF,T.J. Graham,WR,23,2015,0,0,1,7,6,47,0,0,0,0,0,5,19,0,61,794,4,9,,,North Carolina St.
3,70,JAX,Bryan Anger,P,23,2022,0,1,1,21,11,176,1,2,19,0,0,3,-5,0,0,0,0,13,,,California
3,71,WAS,Josh LeRibeus,G,23,2018,0,0,1,11,8,50,0,0,0,0,0,0,0,0,0,0,0,,,,SMU
3,72,MIA,Olivier Vernon,LB,21,2020,0,1,8,50,20,127,0,0,0,0,0,0,0,0,0,0,0,279,1,63.5,Miami (FL)
3,73,SDG,Brandon Taylor,DB,22,2012,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,,0.5,LSU
3,74,KAN,Donald Stephenson,T,23,2017,0,0,1,18,12,80,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma
3,75,SEA,Russell Wilson,QB,23,2022,0,9,11,130,125,173,3371,5218,40583,308,98,901,4966,26,5,21,1,,,,Wisconsin
3,76,HOU,Brandon Brooks,G,23,2021,0,3,7,50,15,114,0,0,0,0,0,0,0,0,0,0,0,1,,,Miami (OH)
3,77,NYJ,Demario Davis,LB,23,2022,1,1,10,88,26,177,0,0,0,0,0,0,0,0,0,0,0,744,3,36,Arkansas St.
3,78,MIA,Michael Egnew,TE,22,2013,0,0,0,0,0,18,0,0,0,0,0,0,0,0,7,69,0,,,,Missouri
3,79,CHI,Brandon Hardin,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.
3,80,ARI,Jamell Fleming,DB,23,2015,0,0,0,5,2,46,0,0,0,0,0,0,0,0,0,0,0,63,,,Oklahoma
3,81,DAL,Tyrone Crawford,DE,22,2020,0,0,5,34,34,112,0,0,0,0,0,0,0,0,0,0,0,120,,25,Boise St.
3,82,TEN,Mike Martin,DT,22,2015,0,0,0,6,6,46,0,0,0,0,0,0,0,0,0,0,0,42,,4,Michigan
3,83,CIN,Mohamed Sanu,WR,23,2021,0,0,5,41,15,136,7,8,233,4,0,42,226,2,435,4871,27,2,,,Rutgers
3,84,BAL,Bernard Pierce,RB,21,2015,0,0,0,10,10,52,0,0,0,0,0,359,1345,5,32,171,0,,,,Temple
3,85,DET,Bill Bentley,DB,23,2015,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,34,,,
3,86,PIT,Sean Spence,LB,22,2017,0,0,1,13,9,53,0,0,0,0,0,0,0,0,0,0,0,111,,6,Miami (FL)
3,87,CLE,John Hughes,DT,24,2017,0,0,0,10,8,66,0,0,0,0,0,0,0,0,0,0,0,61,,5.5,Cincinnati
3,88,PHI,Nick Foles,QB,23,2022,0,1,3,32,24,71,1302,2087,14227,82,47,151,407,6,1,10,0,,,,Arizona
3,89,NOR,Akiem Hicks,DE,22,2022,0,1,7,55,13,149,0,0,0,0,0,1,1,1,0,0,0,263,,41.5,
3,90,NWE,Jake Bequette,DE,23,2013,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas
3,91,ATL,Lamar Holmes,T,23,2014,0,0,1,10,10,21,0,0,0,0,0,0,0,0,0,0,0,,,,Southern Miss
3,92,IND,T.Y. Hilton,WR,22,2022,0,4,8,72,71,146,0,1,0,0,0,9,55,0,638,9812,53,1,,,Florida International
3,93,CIN,Brandon Thompson,DT,22,2015,0,0,0,7,7,39,0,0,0,0,0,0,0,0,0,0,0,29,,3,Clemson
3,94,NYG,Jayron Hosley,DB,21,2015,0,0,0,8,8,43,0,0,0,0,0,0,0,0,0,0,0,69,2,,Virginia Tech
3,95,OAK,Tony Bergstrom,T,26,2020,0,0,0,12,3,86,0,0,0,0,0,0,0,0,0,0,0,,,,Utah
4,96,STL,Chris Givens,WR,22,2015,0,0,2,12,11,60,0,0,0,0,0,11,42,0,107,1779,5,1,,,Wake Forest
4,97,MIA,Lamar Miller,RB,21,2020,0,1,6,42,22,106,0,0,0,0,0,1354,5864,32,211,1571,8,,,,Miami (FL)
4,98,BAL,Gino Gradkowski,G,23,2018,0,0,1,11,9,60,0,0,0,0,0,0,0,0,0,0,0,,,,Delaware
4,99,HOU,Ben Jones,C,23,2022,0,1,10,58,16,172,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia
4,100,CLE,Travis Benjamin,WR,22,2021,0,0,2,25,13,111,0,1,0,0,0,36,268,0,208,3143,19,2,,,Miami (FL)
4,101,DEN,Omar Bolden,DB,23,2015,0,0,0,5,5,56,0,0,0,0,0,0,0,0,0,0,0,42,,,Arizona St.
4,102,WAS,Kirk Cousins,QB,24,2022,0,4,8,90,35,142,3249,4866,37140,252,105,290,933,19,1,-1,0,1,,,Michigan St.
4,103,CAR,Frank Alexander,DE,22,2014,0,0,0,6,6,29,0,0,0,0,0,0,0,0,0,0,0,20,,3.5,Oklahoma
4,104,CAR,Joe Adams,WR,22,2012,0,0,0,0,0,9,0,0,0,0,0,3,13,0,1,7,0,,,,Arkansas
4,105,BUF,Nigel Bradham,LB,23,2020,0,0,7,44,16,116,0,0,0,0,0,0,0,0,0,0,0,403,3,8.5,Florida St.
4,106,SEA,Robert Turbin,RB,22,2019,0,0,0,16,12,82,0,0,0,0,0,355,1354,9,86,688,3,5,,,Utah St.
4,107,KAN,Devon Wylie,WR,24,2013,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,53,0,,,,Fresno St.
4,108,DEN,Philip Blake,OL,26,,0,0,0,,,,,,,,,,,,,,,,,,Baylor
4,109,PIT,Alameda Ta'amu,DT,22,2014,0,0,0,3,,21,0,0,0,0,0,0,0,0,0,0,0,5,,,Washington
4,110,SDG,Ladarius Green,TE,22,2016,0,0,2,11,9,53,0,0,0,0,0,0,0,0,95,1391,8,16,,,
4,111,CHI,Evan Rodriguez,TE,23,2014,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,21,0,3,,,Temple
4,112,ARI,Bobby Massie,T,23,2021,0,0,9,45,19,131,0,0,0,0,0,0,0,0,1,4,0,,,,Mississippi
4,113,DAL,Kyle Wilber,LB,23,2021,0,0,1,13,11,135,0,0,0,0,0,0,0,0,0,0,0,104,,3.5,Wake Forest
4,114,SEA,Jaye Howard,DT,23,2016,0,0,2,17,0,45,0,0,0,0,0,0,0,0,0,0,0,83,,7.5,Florida
4,115,TEN,Coty Sensabaugh,DB,23,2019,0,0,2,19,12,107,0,0,0,0,0,0,0,0,0,0,0,220,3,1,Clemson
4,116,CIN,Orson Charles,TE,21,2018,0,0,0,2,1,49,0,0,0,0,0,0,0,0,14,185,0,8,,,Georgia
4,117,SFO,Joe Looney,G,22,2020,0,0,2,21,3,104,0,0,0,0,0,0,0,0,0,0,0,,,,Wake Forest
4,118,MIN,Jarius Wright,WR,22,2019,0,0,1,24,19,111,0,0,0,0,0,11,143,0,224,2782,11,,,,Arkansas
4,119,WAS,Keenan Robinson,LB,23,2017,0,0,2,17,13,58,0,0,0,0,0,0,0,0,0,0,0,190,2,1.5,Texas
4,120,CLE,James-Michael Johnson,LB,23,2015,0,0,2,11,4,48,0,0,0,0,0,0,0,0,0,0,0,80,,1,Nevada
4,121,HOU,Keshawn Martin,WR,22,2016,0,0,1,7,4,58,0,0,0,0,0,5,59,0,62,685,5,,,,Michigan St.
4,122,NOR,Nick Toon,WR,23,2015,0,0,0,3,3,17,0,0,0,0,0,1,4,0,21,283,1,,,,Wisconsin
4,123,PHI,Brandon Boykin,DB,22,2015,0,0,0,9,7,64,0,0,0,0,0,0,0,0,0,0,0,128,8,2,Georgia
4,124,BUF,Ron Brooks,DB,23,2016,0,0,0,6,4,53,0,0,0,0,0,0,0,0,0,0,0,79,,,LSU
4,125,DET,Ronnell Lewis,LB,21,2012,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,2,,,Oklahoma
4,126,HOU,Jared Crick,DE,23,2016,0,0,3,28,21,79,0,0,0,0,0,0,0,0,0,0,0,113,,8.5,Nebraska
4,127,NYG,Adrien Robinson,TE,23,2014,0,0,0,0,0,19,0,0,0,0,0,0,0,0,5,50,1,2,,,Cincinnati
4,128,MIN,Rhett Ellison,RB,23,2019,0,0,4,9,4,113,0,0,0,0,0,1,1,1,118,1189,7,17,,,USC
4,129,OAK,Miles Burris,LB,24,2014,0,0,2,14,14,38,0,0,0,0,0,0,0,0,0,0,0,141,1,1.5,San Diego St.
4,130,BAL,Christian Thompson,DB,22,2012,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina St.
4,131,NYG,Brandon Mosley,T,23,2014,0,0,0,2,2,22,0,0,0,0,0,0,0,0,0,0,0,1,,,Auburn
4,132,GNB,Mike Daniels,DT,23,2021,0,1,6,41,36,124,0,0,0,0,0,0,0,0,0,0,0,172,1,30,Iowa
4,133,GNB,Jerron McMillian,DB,23,2013,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,30,1,,Maine
4,134,MIN,Greg Childs,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas
4,135,DAL,Matt Johnson,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,East. Washington
5,136,IND,Josh Chapman,NT,23,2014,0,0,1,7,7,29,0,0,0,0,0,0,0,0,0,0,0,25,,,Alabama
5,137,DEN,Malik Jackson,DT,22,2021,0,1,5,45,14,142,0,0,0,0,0,0,0,0,0,0,0,206,,35.5,Tennessee
5,138,DET,Tahir Whitehead,LB,22,2021,0,0,7,41,26,142,0,0,0,0,0,0,0,0,0,0,0,490,6,3,Temple
5,139,MIN,Robert Blanton,DB,23,2017,0,0,1,9,9,72,0,0,0,0,0,0,0,0,0,0,0,177,1,,Notre Dame
5,140,TAM,Najee Goode,LB,23,2019,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,0,0,79,1,2,West Virginia
5,141,WAS,Adam Gettis,G,23,2016,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa
5,142,JAX,Brandon Marshall,LB,22,2018,0,0,4,30,0,74,0,0,0,0,0,0,0,0,0,0,0,306,2,6.5,Nevada
5,143,CAR,Josh Norman,DB,24,2022,1,1,8,43,22,137,0,0,0,0,0,0,0,0,0,0,0,374,16,1,Coastal Carolina
5,144,BUF,Zebrie Sanders,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.
5,145,TEN,Taylor Thompson,TE,22,2014,0,0,0,0,0,35,0,0,0,0,0,0,0,0,11,83,1,14,,,SMU
5,146,KAN,DeQuan Menzie,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
5,147,BUF,Tank Carder,LB,23,2016,0,0,0,5,,78,0,0,0,0,0,0,0,0,0,0,0,38,,,TCU
5,148,DET,Chris Greenwood,DB,23,2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,,,Albion
5,149,SDG,Johnnie Troutman,G,24,2014,0,0,2,14,14,29,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.
5,150,STL,Rokevious Watkins,G,23,2013,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina
5,151,ARI,Senio Kelemete,G,22,2021,0,0,1,25,0,97,0,0,0,0,0,0,0,0,1,10,0,,,,Washington
5,152,DAL,Danny Coale,WR,24,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech
5,153,PHI,Dennis Kelly,T,22,2022,0,0,1,29,6,130,0,0,0,0,0,0,0,0,1,1,1,,,,Purdue
5,154,SEA,Korey Toomer,LB,23,2018,0,0,0,11,,53,0,0,0,0,0,0,0,0,0,0,0,91,1,2,Idaho
5,155,MIA,Josh Kaddu,LB,22,2014,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon
5,156,CIN,Shaun Prater,DB,22,2015,0,0,0,2,,21,0,0,0,0,0,0,0,0,0,0,0,7,1,,Iowa
5,157,ATL,Bradie Ewing,RB,22,2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,29,0,,,,Wisconsin
5,158,OAK,Jack Crawford,DE,24,2020,0,0,3,18,1,109,0,0,0,0,0,0,0,0,0,0,0,91,1,18,Penn St.
5,159,PIT,Chris Rainey,RB,24,2013,0,0,0,1,1,18,0,0,0,0,0,26,102,2,14,60,0,1,,,Florida
5,160,CLE,Ryan Miller,G,23,2012,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado
5,161,HOU,Randy Bullock,K,22,2022,0,0,1,19,3,138,0,0,0,0,0,0,0,0,0,0,0,3,,,Texas A&M
5,162,NOR,Corey White,DB,22,2016,0,0,1,12,10,66,0,0,0,0,0,0,0,0,0,0,0,132,6,1,Samford
5,163,GNB,Terrell Manning,LB,22,2014,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,,,North Carolina St.
5,164,ATL,Jonathan Massaquoi,DE,24,2014,0,0,0,6,6,39,0,0,0,0,0,0,0,0,0,0,0,47,,6,Troy
5,165,SFO,Darius Fleming,LB,23,2015,0,0,0,1,,11,0,0,0,0,0,0,0,0,0,0,0,3,,,Notre Dame
5,166,CIN,Marvin Jones,WR,22,2022,0,0,8,53,15,145,0,0,0,0,0,19,148,0,542,7386,58,5,,,California
5,167,CIN,George Iloka,DB,22,2020,0,0,4,29,27,103,0,0,0,0,0,0,0,0,0,0,0,246,9,,Boise St.
5,168,OAK,Juron Criner,WR,22,2013,0,0,0,1,1,13,0,0,0,0,0,0,0,0,19,183,1,,,,Arizona
5,169,BAL,Asa Jackson,DB,22,2017,0,0,0,3,2,26,0,0,0,0,0,0,0,0,0,0,0,30,,,
5,170,IND,Vick Ballard,RB,22,2013,0,0,1,5,5,17,0,0,0,0,0,224,877,2,18,147,1,,,,Mississippi St.
6,171,STL,Greg Zuerlein,K,24,2022,1,1,1,26,21,168,0,0,0,0,0,0,0,0,0,0,0,8,,,
6,172,SEA,Jeremy Lane,DB,22,2017,0,0,1,10,10,70,0,0,0,0,0,0,0,0,0,0,0,103,2,,Northwestern St. (LA)
6,173,WAS,Alfred Morris,RB,23,2020,0,2,4,36,28,114,0,0,0,0,0,1429,6173,35,68,513,1,,,,Florida Atlantic
6,174,TAM,Keith Tandy,DB,23,2018,0,0,0,8,8,90,0,0,0,0,0,1,18,0,0,0,0,136,8,1,West Virginia
6,175,MIN,Blair Walsh,K,22,2017,1,1,0,14,13,89,0,0,0,0,0,0,0,0,0,0,0,1,,,Georgia
6,176,JAX,Mike Harris,DB,23,2014,0,0,0,6,5,36,0,0,0,0,0,0,0,0,0,0,0,102,2,2,Florida St.
6,177,ARI,Justin Bethel,DB,22,2022,0,3,0,20,16,176,0,0,0,0,0,0,0,0,0,0,0,220,5,,Presbyterian
6,178,BUF,Mark Asper,G,26,2013,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon
6,179,NOR,Andrew Tiller,G,23,2016,0,0,0,6,,28,0,0,0,0,0,0,0,0,0,0,0,,,,Syracuse
6,180,SFO,Trent Robinson,DB,22,2015,0,0,1,6,0,38,0,0,0,0,0,0,0,0,0,0,0,59,2,,Michigan St.
6,181,SEA,Winston Guy,DB,22,2016,0,0,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,39,,2,Kentucky
6,182,KAN,Cyrus Gray,RB,22,2014,0,0,0,1,1,35,0,0,0,0,0,24,99,1,9,64,0,10,,,Texas A&M
6,183,MIA,B.J. Cunningham,WR,23,2013,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan St.
6,184,CHI,Isaiah Frey,DB,22,2014,0,0,0,3,3,27,0,0,0,0,0,0,0,0,0,0,0,51,,,Nevada
6,185,ARI,Ryan Lindley,QB,23,2015,0,0,0,-4,-4,10,140,274,1372,3,11,4,7,0,0,0,0,,,,San Diego St.
6,186,DAL,James Hanna,TE,23,2017,0,0,4,3,3,78,0,0,0,0,0,0,0,0,37,374,1,20,,,Oklahoma
6,187,NYJ,Josh Bush,DB,23,2015,0,0,0,3,2,45,0,1,0,0,0,0,0,0,0,0,0,38,2,,Wake Forest
6,188,DEN,Danny Trevathan,LB,22,2021,0,0,7,47,19,117,0,0,0,0,0,0,0,0,0,0,0,502,8,10,Kentucky
6,189,OAK,Christo Bilukidi,DE,22,2014,0,0,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,10,,1,
6,190,TEN,Markelle Martin,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma St.
6,191,CIN,Dan Herron,RB,23,2015,0,0,0,5,0,35,0,0,0,0,0,112,468,1,31,277,0,9,,,Ohio St.
6,192,ATL,Charles Mitchell,DB,22,2012,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,,,Mississippi St.
6,193,WAS,Tom Compton,T,23,2022,0,0,2,23,7,124,0,0,0,0,0,0,0,0,0,0,0,3,,,South Dakota
6,194,PHI,Marvin McNutt,WR,23,2013,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,Iowa
6,195,HOU,Nick Mondek,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Purdue
6,196,DET,Jonte Green,DB,23,2013,0,0,0,4,4,24,0,0,0,0,0,0,0,0,0,0,0,29,1,1,New Mexico St.
6,197,NWE,Nate Ebner,DB,23,2021,0,0,0,11,11,133,0,0,0,0,0,1,14,0,0,0,0,69,,,Ohio St.
6,198,BAL,Tommy Streeter,WR,22,2014,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL)
6,199,SFO,Jason Slowey,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Western Oregon
6,200,PHI,Brandon Washington,G,24,2013,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL)
6,201,NYG,Matt McCants,T,23,2016,0,0,0,3,,30,0,0,0,0,0,0,0,0,0,0,0,,,,
6,202,NYJ,Terrance Ganaway,RB,23,2012,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,,Baylor
6,203,NYJ,Robert Griffin,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Baylor
